Frame,track_id,team,coordinates_2d_x,coordinates_2d_y,coordinates_3d_x,coordinates_3d_y,homo
2,4,Home,205.25577312437488,345.2955682136304,643.1046142578125,393.40869140625,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,5,Home,178.57358429902095,346.75639899602163,408.1506652832031,429.5355224609375,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,6,Home,228.1603458117293,345.04052576750667,819.690673828125,367.4360656738281,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,7,Referee,197.2083849510458,343.64879315191183,571.6265869140625,397.8494873046875,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,8,Referee,217.91857099853382,367.76243306274955,856.072509765625,447.1653747558594,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,9,Home,223.35229749882407,341.66260015111743,765.7922973632812,363.27105712890625,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,10,Referee,299.45179752088666,393.1434985570987,1699.32666015625,417.98712158203125,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,11,Home,229.76473774081828,367.5861098256582,954.72412109375,429.36767578125,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,12,Home,211.82579976444882,414.8474438649871,1246.06201171875,754.2343139648438,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,13,Home,212.72111289094175,372.53561636635686,837.7608642578125,471.76025390625,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,14,Home,170.82271644133994,329.05926297724676,309.776123046875,387.197509765625,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,15,Home,250.87403743946743,357.77960808130643,1050.9473876953125,375.8454895019531,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,16,Home,250.2371335182164,376.7052587942833,1188.99951171875,432.15997314453125,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,17,Home_keeper,226.52217073806406,355.62946885611336,859.4634399414062,400.59637451171875,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,18,Home,198.7880379401499,332.2891734565886,548.8421630859375,366.67401123046875,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,19,Home,238.86570295913322,336.5729602770547,857.3475341796875,341.626220703125,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,20,Home,252.47983224416325,376.843849068078,1207.779296875,427.05316162109375,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,21,Home,242.11337557618003,342.1440707921555,903.6444091796875,344.41998291015625,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,22,Home,236.99575749262692,354.1179824009571,918.9563598632812,380.61798095703125,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
3,1,Referee,169.77240494952332,373.98751321995496,384.5007629394531,567.3937377929688,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,2,Home,241.77414737792364,394.7934438397379,1317.8480224609375,524.0897216796875,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,3,Referee,170.98308448163434,359.3732650819738,373.0690002441406,487.7315368652344,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,4,Home,204.7030186352046,344.60344132890344,646.4091796875,393.46331787109375,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,5,Home,178.1335889800576,345.99583886509055,413.08868408203125,428.06878662109375,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,6,Home,227.56161739995392,344.40173007532945,825.6947021484375,367.7698974609375,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,7,Referee,196.68066312935508,342.9450151719941,574.34228515625,397.5338439941406,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,8,Referee,217.35501951012344,367.0203157084083,860.9594116210938,446.9322509765625,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,9,Home,222.7565620136768,341.0228525468858,771.1478271484375,363.5179748535156,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,10,Referee,299.00095288497306,392.6556220715127,1706.076904296875,418.49114990234375,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,11,Home,229.18161753884476,366.88335263690914,957.8233032226562,429.7890930175781,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,12,Home,211.32254273848523,413.86896191573703,1248.6187744140625,754.4725341796875,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,13,Home,212.1745107025088,371.757100157804,840.860107421875,472.2520751953125,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,14,Home,170.40101089305156,328.37116121379626,314.45233154296875,386.4755554199219,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,16,Referee,249.65401656313134,376.04683815810904,1194.1767578125,432.6705627441406,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,17,Referee,225.93362909458284,354.9551513407617,866.9981079101562,401.84423828125,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,18,Home,198.24189194654983,331.6333759401221,554.0408325195312,366.7082214355469,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,19,Home,238.2557560134023,335.97764597559825,859.9778442382812,340.69622802734375,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,20,Home,251.89824862001606,376.19331544116426,1213.067138671875,427.3878173828125,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,22,Home,236.3977226456198,353.4764677048247,921.560302734375,380.37786865234375,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
4,1,Referee,170.8670500871846,368.1733967383146,390.7504577636719,567.5186767578125,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,2,Home,240.42333977436914,384.48532928777763,1324.328857421875,524.089111328125,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,3,Referee,171.95539611355704,354.36032509128347,381.8580322265625,487.6907958984375,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,4,Home,204.79754725869248,339.1371401507076,650.7490234375,392.45098876953125,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,5,Home,178.88091605152013,341.4418392271614,418.71728515625,427.41192626953125,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,6,Home,226.9243550867306,338.1055410561005,831.15869140625,368.11083984375,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,7,Home,196.9886511986484,337.8680446444801,579.3995361328125,397.0570983886719,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,8,Referee,217.0623677073615,359.6968332830133,866.9998168945312,445.2943420410156,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,9,Home,222.28946568948032,335.103039496359,774.5228271484375,363.40570068359375,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,10,Referee,294.49540040760485,380.0482772915952,1712.6082763671875,417.96502685546875,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,11,Home,228.44672000543295,359.09595801774464,964.2620849609375,430.2656555175781,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,12,Home,211.2743495972974,403.47921594299623,1252.7601318359375,754.792236328125,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,13,Home,212.06510016552684,364.3334913879927,844.5632934570312,472.30084228515625,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,14,Home,171.1776036765976,324.9875964203261,320.92913818359375,386.0997314453125,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,16,Referee,248.00980027050073,366.7951524001189,1198.91650390625,433.4007263183594,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,17,Referee,225.34003574660022,348.06879313255257,873.875732421875,399.5433349609375,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,18,Home,198.47943239930842,327.1108061881535,559.779052734375,364.4817810058594,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,19,Home,237.24626837221916,329.8017854143153,869.4149169921875,340.6220397949219,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,20,Home,250.1476270970735,366.8391445494615,1217.587158203125,427.7689208984375,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,22,Home,235.4089837059186,346.28592928295075,926.41748046875,379.79791259765625,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,15,Home,248.69665556654832,349.2064378848087,1062.095703125,375.1676025390625,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
5,1,Referee,170.0070067701925,370.14542237289595,395.7744140625,567.343994140625,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,2,Home,240.72237110757627,390.6745278224351,1329.288818359375,523.9622802734375,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,3,Referee,171.1070416564918,356.0032736851871,388.5081787109375,485.17608642578125,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,4,Home,204.12239245031222,341.79591588282756,653.33642578125,391.4130859375,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,5,Home,178.0387694258214,343.05560098508124,422.2791748046875,427.0958557128906,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,6,Home,226.62677712332228,341.67917845341236,837.483642578125,368.9472351074219,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,7,Home,196.22985405514342,340.155820797174,581.0947875976562,397.3520202636719,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,8,Referee,216.63883214101568,363.6229769147047,870.3534545898438,443.952392578125,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,9,Home,221.88258185053832,338.3729248182307,776.0671997070312,362.44134521484375,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,10,Referee,297.21289923410205,388.94344046889944,1718.566162109375,417.7447509765625,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,11,Home,228.27475845059058,363.5445764295719,968.5609130859375,429.9397277832031,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,12,Referee,210.86503625967353,408.91199317324146,1255.322021484375,754.9063720703125,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,13,Home,211.56179480778502,368.1930302608487,848.0089111328125,471.9794616699219,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,14,Home,170.35715226797257,325.90440555058086,325.08648681640625,385.91168212890625,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,16,Referee,248.46110456250912,372.54122559538587,1204.2041015625,433.26092529296875,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,17,Referee,225.04821759657696,351.9408151162831,879.2376708984375,399.6241149902344,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,18,Home,197.7172466768678,329.15520538944486,563.5830078125,364.58612060546875,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,19,Home,237.15946204399137,333.5058830086805,877.474609375,339.9870300292969,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,20,Home,250.67445019317597,372.69486804128064,1223.43505859375,427.4994812011719,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,22,Home,235.35726488320836,350.54422832306784,929.6568603515625,379.19757080078125,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,15,Home,249.06131635725302,354.1922494222133,1065.7489013671875,375.6119384765625,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
6,1,Referee,172.059938208176,367.83764806351974,401.6458740234375,567.192138671875,"[[      -2.27     -4.7511      312.08]
 [    -1.1919     -13.428      1535.2]
 [ -0.0015967   -0.030018           1]]"
6,2,Home,240.72890157348814,381.1913515270273,1333.548583984375,523.549072265625,"[[      -2.27     -4.7511      312.08]
 [    -1.1919     -13.428      1535.2]
 [ -0.0015967   -0.030018           1]]"
6,3,Referee,173.0212011140734,354.22056044311205,396.755126953125,484.0990295410156,"[[      -2.27     -4.7511      312.08]
 [    -1.1919     -13.428      1535.2]
 [ -0.0015967   -0.030018           1]]"
6,4,Home,205.5229670085678,338.1872106342181,653.9423828125,391.0942077636719,"[[      -2.27     -4.7511      312.08]
 [    -1.1919     -13.428      1535.2]
 [ -0.0015967   -0.030018           1]]"
6,5,Home,179.8141420208164,341.27440497217026,426.6060485839844,425.7384338378906,"[[      -2.27     -4.7511      312.08]
 [    -1.1919     -13.428      1535.2]
 [ -0.0015967   -0.030018           1]]"
6,6,Home,227.32294593368007,336.4857722071886,842.0000610351562,369.3863525390625,"[[      -2.27     -4.7511      312.08]
 [    -1.1919     -13.428      1535.2]
 [ -0.0015967   -0.030018           1]]"
6,7,Home,197.78340569267718,337.1855677166355,585.0552368164062,396.55255126953125,"[[      -2.27     -4.7511      312.08]
 [    -1.1919     -13.428      1535.2]
 [ -0.0015967   -0.030018           1]]"
6,8,Referee,217.74098302771876,357.9118277325399,873.646240234375,444.323486328125,"[[      -2.27     -4.7511      312.08]
 [    -1.1919     -13.428      1535.2]
 [ -0.0015967   -0.030018           1]]"
6,9,Home,222.75191685077195,333.68963831642054,780.3685302734375,362.4161682128906,"[[      -2.27     -4.7511      312.08]
 [    -1.1919     -13.428      1535.2]
 [ -0.0015967   -0.030018           1]]"
6,10,Referee,293.0062333339909,374.9034855492089,1722.517578125,418.017333984375,"[[      -2.27     -4.7511      312.08]
 [    -1.1919     -13.428      1535.2]
 [ -0.0015967   -0.030018           1]]"
6,11,Home,228.91572469317487,356.93624148990284,973.1392822265625,429.69189453125,"[[      -2.27     -4.7511      312.08]
 [    -1.1919     -13.428      1535.2]
 [ -0.0015967   -0.030018           1]]"
6,12,Referee,212.30254476557744,400.7623376514651,1256.681640625,754.654052734375,"[[      -2.27     -4.7511      312.08]
 [    -1.1919     -13.428      1535.2]
 [ -0.0015967   -0.030018           1]]"
