Frame,track_id,team,coordinates_2d_x,coordinates_2d_y,coordinates_3d_x,coordinates_3d_y,homo
0,12,Home,202.78401240156546,285.78438818002866,1238.833984375,753.7236328125,"[[    -3.4733     -7.1679      358.61]
 [    -1.8188     -21.432      2400.6]
 [ -0.0013466   -0.046497           1]]"
0,13,Home,197.28410613616674,149.42325843966853,826.9953002929688,472.5978698730469,"[[    -3.4733     -7.1679      358.61]
 [    -1.8188     -21.432      2400.6]
 [ -0.0013466   -0.046497           1]]"
0,14,Home,144.80258147099468,34.859855339334885,299.79693603515625,387.941650390625,"[[    -3.4733     -7.1679      358.61]
 [    -1.8188     -21.432      2400.6]
 [ -0.0013466   -0.046497           1]]"
0,15,Home,236.30424565769448,67.28227067631104,1039.7001953125,375.0216064453125,"[[    -3.4733     -7.1679      358.61]
 [    -1.8188     -21.432      2400.6]
 [ -0.0013466   -0.046497           1]]"
0,16,Referee,237.91301557368735,133.08278884342604,1175.83740234375,430.8845520019531,"[[    -3.4733     -7.1679      358.61]
 [    -1.8188     -21.432      2400.6]
 [ -0.0013466   -0.046497           1]]"
0,17,Home_keeper,209.44115251885108,80.46563423402786,848.231689453125,396.50115966796875,"[[    -3.4733     -7.1679      358.61]
 [    -1.8188     -21.432      2400.6]
 [ -0.0013466   -0.046497           1]]"
0,18,Home,175.50167039352968,21.9842828557718,539.2938232421875,366.7384948730469,"[[    -3.4733     -7.1679      358.61]
 [    -1.8188     -21.432      2400.6]
 [ -0.0013466   -0.046497           1]]"
0,19,Home,220.21126819468014,1.9569632350013515,843.9405517578125,338.93658447265625,"[[    -3.4733     -7.1679      358.61]
 [    -1.8188     -21.432      2400.6]
 [ -0.0013466   -0.046497           1]]"
0,20,Home,240.3529880780058,131.72127826411094,1193.9989013671875,428.22808837890625,"[[    -3.4733     -7.1679      358.61]
 [    -1.8188     -21.432      2400.6]
 [ -0.0013466   -0.046497           1]]"
0,21,Home,224.594346401291,19.248072545477537,891.7679443359375,347.5533447265625,"[[    -3.4733     -7.1679      358.61]
 [    -1.8188     -21.432      2400.6]
 [ -0.0013466   -0.046497           1]]"
1,1,Away,152.89572610439586,190.90674178289532,373.732421875,568.5325317382812,"[[    -3.6741      -7.461      366.12]
 [    -1.9239     -22.635      2536.8]
 [ -0.0014248   -0.048724           1]]"
1,2,Home,231.42313068670367,201.7791644730812,1307.176513671875,522.9754028320312,"[[    -3.6741      -7.461      366.12]
 [    -1.9239     -22.635      2536.8]
 [ -0.0014248   -0.048724           1]]"
1,3,Referee,151.33367368849977,141.32197627129338,357.08099365234375,490.255126953125,"[[    -3.6741      -7.461      366.12]
 [    -1.9239     -22.635      2536.8]
 [ -0.0014248   -0.048724           1]]"
1,4,Home,184.4714350391672,62.06138191396833,637.8931884765625,393.239013671875,"[[    -3.6741      -7.461      366.12]
 [    -1.9239     -22.635      2536.8]
 [ -0.0014248   -0.048724           1]]"
1,5,Home,156.2739175878371,89.66670810973059,402.9569091796875,428.9974060058594,"[[    -3.6741      -7.461      366.12]
 [    -1.9239     -22.635      2536.8]
 [ -0.0014248   -0.048724           1]]"
1,6,Home,209.2827810560679,41.46504934958018,813.7117919921875,367.67144775390625,"[[    -3.6741      -7.461      366.12]
 [    -1.9239     -22.635      2536.8]
 [ -0.0014248   -0.048724           1]]"
1,7,Referee,175.53613777560435,63.159105324849186,566.83447265625,398.16058349609375,"[[    -3.6741      -7.461      366.12]
 [    -1.9239     -22.635      2536.8]
 [ -0.0014248   -0.048724           1]]"
1,8,Referee,201.65868801513577,128.87201730715856,849.879150390625,447.4580993652344,"[[    -3.6741      -7.461      366.12]
 [    -1.9239     -22.635      2536.8]
 [ -0.0014248   -0.048724           1]]"
1,9,Home,203.5132063539894,33.63494553061468,761.81787109375,363.5274658203125,"[[    -3.6741      -7.461      366.12]
 [    -1.9239     -22.635      2536.8]
 [ -0.0014248   -0.048724           1]]"
1,10,Referee,292.74233480595996,148.2254536061912,1693.17919921875,417.5201721191406,"[[    -3.6741      -7.461      366.12]
 [    -1.9239     -22.635      2536.8]
 [ -0.0014248   -0.048724           1]]"
1,11,Home,214.30210669802383,118.54062900529202,949.931396484375,428.997314453125,"[[    -3.6741      -7.461      366.12]
 [    -1.9239     -22.635      2536.8]
 [ -0.0014248   -0.048724           1]]"
1,12,Referee,202.31952923102057,286.5088114213074,1241.868408203125,753.5679931640625,"[[    -3.6741      -7.461      366.12]
 [    -1.9239     -22.635      2536.8]
 [ -0.0014248   -0.048724           1]]"
1,13,Home,196.87782945569597,149.17651142915955,833.2821655273438,472.024658203125,"[[    -3.6741      -7.461      366.12]
 [    -1.9239     -22.635      2536.8]
 [ -0.0014248   -0.048724           1]]"
1,14,Home,144.49752309772845,34.48637081244181,305.6293029785156,388.0337219238281,"[[    -3.6741      -7.461      366.12]
 [    -1.9239     -22.635      2536.8]
 [ -0.0014248   -0.048724           1]]"
1,15,Home,235.91129211486725,66.87822314765157,1045.4002685546875,376.29205322265625,"[[    -3.6741      -7.461      366.12]
 [    -1.9239     -22.635      2536.8]
 [ -0.0014248   -0.048724           1]]"
1,16,Referee,237.54285801758334,132.73610625753943,1181.787841796875,432.68511962890625,"[[    -3.6741      -7.461      366.12]
 [    -1.9239     -22.635      2536.8]
 [ -0.0014248   -0.048724           1]]"
1,17,Home_keeper,209.07417200601878,80.0666789154729,854.25244140625,398.2954406738281,"[[    -3.6741      -7.461      366.12]
 [    -1.9239     -22.635      2536.8]
 [ -0.0014248   -0.048724           1]]"
1,18,Home,175.2025577903495,21.64099266812226,544.478759765625,364.94140625,"[[    -3.6741      -7.461      366.12]
 [    -1.9239     -22.635      2536.8]
 [ -0.0014248   -0.048724           1]]"
1,19,Home,219.8421718400062,1.6952981460183014,850.825439453125,340.41424560546875,"[[    -3.6741      -7.461      366.12]
 [    -1.9239     -22.635      2536.8]
 [ -0.0014248   -0.048724           1]]"
1,20,Home,239.98241342067436,131.36865330688704,1202.554443359375,427.439208984375,"[[    -3.6741      -7.461      366.12]
 [    -1.9239     -22.635      2536.8]
 [ -0.0014248   -0.048724           1]]"
1,21,Home,224.21426346471168,18.93099587334821,898.1904296875,346.22760009765625,"[[    -3.6741      -7.461      366.12]
 [    -1.9239     -22.635      2536.8]
 [ -0.0014248   -0.048724           1]]"
2,1,Referee,152.4768509543409,191.19062366206322,379.2069091796875,567.6700439453125,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,2,Home,230.7588125808874,201.7169670455008,1313.6605224609375,523.4554443359375,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,3,Referee,150.64376339184673,141.314047366334,365.0172119140625,488.46820068359375,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,4,Home,183.42739695261696,60.76479800614388,643.1046142578125,393.40869140625,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,5,Home,155.29627721778093,89.02445771178769,408.1506652832031,429.5355224609375,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,6,Home,208.28448541503366,39.575605395485525,819.690673828125,367.4360656738281,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,7,Referee,174.46747781341503,61.948658654912826,571.6265869140625,397.8494873046875,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,8,Referee,200.87351243175664,128.43653278341483,856.072509765625,447.1653747558594,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,9,Home,202.4616433837924,31.62389003996134,765.7922973632812,363.27105712890625,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,10,Referee,292.10867183556036,147.4550946128558,1699.32666015625,417.98712158203125,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,11,Home,213.50253409566443,117.90420742142854,954.72412109375,429.36767578125,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,12,Home,201.98112240557984,286.4573165554912,1246.06201171875,754.2343139648438,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,13,Home,196.15500241070026,148.97111911299436,837.7608642578125,471.76025390625,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,14,Home,143.17773266886323,32.96377490278233,309.776123046875,387.197509765625,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,15,Home,235.0990988375341,65.2899332576947,1050.9473876953125,375.8454895019531,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,16,Home,236.8003807045121,132.1239895365413,1188.99951171875,432.15997314453125,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,17,Home_keeper,208.17146266788512,78.90508136849706,859.4634399414062,400.59637451171875,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,18,Home,173.95106436489513,19.593655782765317,548.8421630859375,366.67401123046875,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,19,Home,218.82778826702167,-1.2083812370266656,857.3475341796875,341.626220703125,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,20,Home,239.2427178804352,130.72597715909592,1207.779296875,427.05316162109375,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,21,Home,223.2646574387289,16.416673317174066,903.6444091796875,344.41998291015625,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
2,22,Home,219.35042962367584,64.39602284246078,918.9563598632812,380.61798095703125,"[[    -3.2658     -6.7845      352.82]
 [    -1.7064     -20.316      2284.6]
 [ -0.0012914      -0.044           1]]"
3,1,Referee,151.94693217921707,191.03906255554372,384.5007629394531,567.3937377929688,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,2,Home,230.05054589624388,201.22879880239367,1317.8480224609375,524.0897216796875,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,3,Referee,150.0405004437567,141.26963175723225,373.0690002441406,487.7315368652344,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,4,Home,182.5898233003696,60.42627222994688,646.4091796875,393.46331787109375,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,5,Home,154.58358537470826,88.98013485462052,413.08868408203125,428.06878662109375,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,6,Home,207.4132727036879,38.91630234663758,825.6947021484375,367.7698974609375,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,7,Referee,173.6491554625574,61.70246702701814,574.34228515625,397.5338439941406,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,8,Referee,200.09641360273392,128.04960031383226,860.9594116210938,446.9322509765625,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,9,Home,201.57834299944435,31.00230188272077,771.1478271484375,363.5179748535156,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,10,Referee,291.6198552962725,146.50554582890342,1706.076904296875,418.49114990234375,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,11,Home,212.7117228273392,117.40819067265993,957.8233032226562,429.7890930175781,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,12,Home,201.37486319370493,285.9494415805712,1248.6187744140625,754.4725341796875,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,13,Home,195.4065971263304,148.63121620490023,840.860107421875,472.2520751953125,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,14,Home,142.4245049022328,33.0177924277043,314.45233154296875,386.4755554199219,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,16,Referee,236.05194965824492,131.4892671074156,1194.1767578125,432.6705627441406,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,17,Referee,207.34018467809267,78.36690909223331,866.9981079101562,401.84423828125,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,18,Home,173.0738677002809,19.268741110915347,554.0408325195312,366.7082214355469,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,19,Home,217.93395129783943,-2.166483418983322,859.9778442382812,340.69622802734375,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,20,Home,238.49915106988408,130.07033254670316,1213.067138671875,427.3878173828125,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
3,22,Home,218.51597058731983,63.70636325973253,921.560302734375,380.37786865234375,"[[    -3.1817     -6.6952      351.46]
 [    -1.6408     -19.988      2245.8]
 [ -0.0011566   -0.043448           1]]"
4,1,Referee,151.6250029015698,191.70042935831475,390.7504577636719,567.5186767578125,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,2,Home,229.60041174103822,200.65137322952788,1324.328857421875,524.089111328125,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,3,Referee,149.18703394303168,141.78169078825925,381.8580322265625,487.6907958984375,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,4,Home,181.7816712180155,59.2895232855956,650.7490234375,392.45098876953125,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,5,Home,153.3124293165352,88.49738358657052,418.71728515625,427.41192626953125,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,6,Home,207.00549657915548,37.34511121042445,831.15869140625,368.11083984375,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,7,Home,172.6422554781583,60.53046198837266,579.3995361328125,397.0570983886719,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,8,Referee,199.78762776006485,128.23223235764465,866.9998168945312,445.2943420410156,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,9,Home,201.0496716344934,29.076894330225723,774.5228271484375,363.40570068359375,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,10,Referee,290.19573428052206,146.2092124494208,1712.6082763671875,417.96502685546875,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,11,Home,212.4348320809302,117.48466598742496,964.2620849609375,430.2656555175781,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,12,Home,201.4327731862877,283.44325544247556,1252.7601318359375,754.792236328125,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,13,Home,195.13673589904698,148.9202050278985,844.5632934570312,472.30084228515625,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,14,Home,140.14167676197383,30.371112682866165,320.92913818359375,386.0997314453125,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,16,Referee,235.70295119717153,131.56357703760614,1198.91650390625,433.4007263183594,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,17,Referee,206.98860595815276,77.86777325635825,873.875732421875,399.5433349609375,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,18,Home,171.7599713838061,16.435899651725126,559.779052734375,364.4817810058594,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,19,Home,217.6887601582844,-5.17606114517803,869.4149169921875,340.6220397949219,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,20,Home,238.13594156207185,130.1363883784089,1217.587158203125,427.7689208984375,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,22,Home,218.26327090757067,62.953970299950875,926.41748046875,379.79791259765625,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
4,15,Home,234.14312656486135,63.83360069810449,1062.095703125,375.1676025390625,"[[    -2.4814     -5.2538      316.66]
 [     -1.287     -15.093      1710.1]
 [ -0.0013919   -0.033623           1]]"
5,1,Referee,151.31569343247335,191.27612841347118,395.7744140625,567.343994140625,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,2,Home,228.75994877343203,201.0378413889502,1329.288818359375,523.9622802734375,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,3,Referee,149.0766249987032,141.9515757033581,388.5081787109375,485.17608642578125,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,4,Home,180.93385303193992,60.79668382491895,653.33642578125,391.4130859375,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,5,Home,153.2123858335846,89.74718887318063,422.2791748046875,427.0958557128906,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,6,Home,205.67081022024817,38.81610476893101,837.483642578125,368.9472351074219,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,7,Home,172.01890233947995,62.18118511610182,581.0947875976562,397.3520202636719,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,8,Referee,198.7099187626524,128.4104742705644,870.3534545898438,443.952392578125,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,9,Home,199.79132508764457,30.893444077181314,776.0671997070312,362.44134521484375,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,10,Referee,290.28799643146607,146.19829740120923,1718.566162109375,417.7447509765625,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,11,Home,211.24844889030555,117.67249420704967,968.5609130859375,429.9397277832031,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,12,Referee,200.61772690473157,284.5514429334268,1255.322021484375,754.9063720703125,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,13,Home,194.13058653313027,148.96757453802627,848.0089111328125,471.9794616699219,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,14,Home,140.70428174192574,33.687651403113556,325.08648681640625,385.91168212890625,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,16,Referee,234.59920153729382,131.57271365846336,1204.2041015625,433.26092529296875,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,17,Referee,205.7442918230631,78.5694748515445,879.2376708984375,399.6241149902344,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,18,Home,171.19630881532652,19.41088296753051,563.5830078125,364.58612060546875,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,19,Home,216.09633961431,-2.9459472784885627,877.474609375,339.9870300292969,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,20,Home,237.04339271404842,130.13484730980224,1223.43505859375,427.4994812011719,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,22,Home,216.88165414155685,63.69459794747865,929.6568603515625,379.19757080078125,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
5,15,Home,232.71258654070965,64.26425108122517,1065.7489013671875,375.6119384765625,"[[    -2.8138     -6.1413      340.66]
 [    -1.4311      -17.91      2009.1]
 [-0.00097341   -0.039554           1]]"
6,1,Referee,150.94021659304417,192.34233324966667,401.6458740234375,567.192138671875,"[[      -2.27     -4.7511      312.08]
 [    -1.1919     -13.428      1535.2]
 [ -0.0015967   -0.030018           1]]"
6,2,Home,229.31373666363325,200.57476306458656,1333.548583984375,523.549072265625,"[[      -2.27     -4.7511      312.08]
 [    -1.1919     -13.428      1535.2]
 [ -0.0015967   -0.030018           1]]"
6,3,Referee,147.90925772309416,141.63062459814222,396.755126953125,484.0990295410156,"[[      -2.27     -4.7511      312.08]
 [    -1.1919     -13.428      1535.2]
 [ -0.0015967   -0.030018           1]]"
6,4,Home,180.33594472012186,57.313479625368075,653.9423828125,391.0942077636719,"[[      -2.27     -4.7511      312.08]
 [    -1.1919     -13.428      1535.2]
 [ -0.0015967   -0.030018           1]]"
6,5,Home,151.5459668305415,87.06993280324141,426.6060485839844,425.7384338378906,"[[      -2.27     -4.7511      312.08]
 [    -1.1919     -13.428      1535.2]
 [ -0.0015967   -0.030018           1]]"
6,6,Home,205.76424895703028,35.101835258203025,842.0000610351562,369.3863525390625,"[[      -2.27     -4.7511      312.08]
 [    -1.1919     -13.428      1535.2]
 [ -0.0015967   -0.030018           1]]"
6,7,Home,171.03167106808888,58.482015068357185,585.0552368164062,396.55255126953125,"[[      -2.27     -4.7511      312.08]
 [    -1.1919     -13.428      1535.2]
 [ -0.0015967   -0.030018           1]]"
6,8,Referee,199.1006475430399,127.83446171581235,873.646240234375,444.323486328125,"[[      -2.27     -4.7511      312.08]
 [    -1.1919     -13.428      1535.2]
 [ -0.0015967   -0.030018           1]]"
6,9,Home,199.6755235970259,26.500600823251325,780.3685302734375,362.4161682128906,"[[      -2.27     -4.7511      312.08]
 [    -1.1919     -13.428      1535.2]
 [ -0.0015967   -0.030018           1]]"
6,10,Referee,288.8485223820691,145.86628180775332,1722.517578125,418.017333984375,"[[      -2.27     -4.7511      312.08]
 [    -1.1919     -13.428      1535.2]
 [ -0.0015967   -0.030018           1]]"
6,11,Home,211.7416690491356,116.95547146816114,973.1392822265625,429.69189453125,"[[      -2.27     -4.7511      312.08]
 [    -1.1919     -13.428      1535.2]
 [ -0.0015967   -0.030018           1]]"
6,12,Referee,201.81897869146434,283.37460078520917,1256.681640625,754.654052734375,"[[      -2.27     -4.7511      312.08]
 [    -1.1919     -13.428      1535.2]
 [ -0.0015967   -0.030018           1]]"
